КССС|Веса|МАРЕ
3849|(0.06, 0.03, 0.91)|14.28
3852|(0.00, 1.00, 0.00)|28.03
3853|(0.05, 0.30, 0.65)|11.50
3854|(0.00, 0.03, 0.97)|14.68
3865|(0.00, 0.59, 0.41)|26.19
39201|(0.32, 0.56, 0.12)|16.82
39202|(1.00, 0.00, 0.00)|101.58
39206|(0.00, 0.06, 0.94)|9.92
39207|(0.45, 0.11, 0.44)|21.99
39208|(0.25, 0.18, 0.57)|9.14
39402|(0.05, 0.07, 0.88)|8.79
3941|(0.01, 0.22, 0.77)|13.81
3954|(0.02, 0.10, 0.88)|6.35
3955|(0.33, 0.11, 0.56)|9.94
3957|(0.00, 0.48, 0.52)|11.42
39601|(0.12, 0.20, 0.68)|10.22
39602|(0.69, 0.17, 0.14)|17.08
39603|(0.08, 0.06, 0.86)|15.04
39605|(0.00, 0.38, 0.62)|14.01
39606|(0.00, 0.31, 0.69)|54.65
3961|(0.79, 0.17, 0.04)|16.93
3962|(0.42, 0.58, 0.00)|21.31
3967|(0.05, 0.10, 0.85)|9.07
3972|(0.00, 0.18, 0.82)|12.82
3981|(0.00, 0.02, 0.98)|18.11
3982|(0.09, 0.18, 0.73)|9.24
3983|(0.00, 0.05, 0.95)|49.67
3984|(0.00, 0.13, 0.87)|11.34
3985|(0.00, 0.03, 0.97)|21.34
3986|(0.00, 0.00, 1.00)|18.02
3987|(0.00, 0.52, 0.48)|28.86
4078|(0.04, 0.06, 0.90)|10.08
4080|(0.15, 0.33, 0.52)|12.43
4085|(0.00, 0.28, 0.72)|15.90
4090|(0.10, 0.49, 0.41)|14.69
4121|(0.00, 0.18, 0.82)|14.64
4161|(0.51, 0.16, 0.33)|12.89
4168|(0.04, 0.23, 0.73)|10.27
4169|(0.20, 0.45, 0.35)|18.55
4170|(0.26, 0.19, 0.55)|13.27
4171|(0.12, 0.02, 0.86)|10.60
4172|(0.11, 0.39, 0.50)|17.01
4173|(0.82, 0.18, 0.00)|51.97
4174|(0.50, 0.00, 0.50)|150.96
4177|(0.00, 0.28, 0.72)|30.78
4178|(0.00, 0.40, 0.60)|17.54
4208|(0.00, 0.00, 1.00)|127.36
4214|(0.08, 0.37, 0.55)|16.67
4215|(0.83, 0.13, 0.04)|10.82
4216|(0.85, 0.13, 0.02)|18.38
4219|(0.00, 0.18, 0.82)|14.25
4224|(0.06, 0.03, 0.91)|10.98
4260|(0.00, 0.44, 0.56)|254.11
42601|(0.00, 0.55, 0.45)|17.64
42801|(0.41, 0.28, 0.31)|19.48
4318|(0.00, 0.63, 0.37)|15.56
44001|(0.00, 0.07, 0.93)|8.95
44002|(0.00, 0.10, 0.90)|9.97
45204|(0.00, 0.68, 0.32)|21.42
47401|(0.25, 0.01, 0.74)|12.13
49212|(0.06, 0.07, 0.87)|8.06
4999|(0.14, 0.09, 0.77)|13.85
5000|(0.12, 0.50, 0.38)|23.36
5001|(0.19, 0.09, 0.72)|14.38
5002|(0.39, 0.14, 0.47)|10.73
5005|(0.13, 0.26, 0.61)|10.54
5006|(0.33, 0.40, 0.27)|11.37
5007|(0.00, 0.46, 0.54)|27.02
5008|(0.30, 0.54, 0.16)|14.24
5009|(0.00, 0.66, 0.34)|25.20
5010|(0.18, 0.45, 0.37)|56.63
5012|(0.43, 0.00, 0.57)|27.34
5013|(0.28, 0.06, 0.66)|19.30
5014|(0.24, 0.20, 0.56)|7.35
5015|(0.10, 0.06, 0.84)|7.91
5016|(0.61, 0.05, 0.34)|15.63
5017|(0.46, 0.18, 0.36)|10.88
5018|(0.00, 1.00, 0.00)|64.91
5020|(0.09, 0.29, 0.62)|17.40
5021|(0.21, 0.44, 0.35)|34.07
5022|(0.00, 1.00, 0.00)|59.67
5023|(0.68, 0.12, 0.20)|14.99
5024|(0.00, 0.49, 0.51)|38.86
5025|(0.00, 0.33, 0.67)|70.19
5026|(0.02, 0.11, 0.87)|11.55
5027|(0.05, 0.17, 0.78)|10.06
5028|(0.00, 0.46, 0.54)|77.90
5029|(0.00, 0.51, 0.49)|25.86
5030|(0.08, 0.23, 0.69)|10.89
5031|(0.00, 0.10, 0.90)|15.74
5033|(0.00, 1.00, 0.00)|39.82
5034|(0.06, 0.00, 0.94)|13.63
5035|(0.04, 0.40, 0.56)|14.91
5036|(0.00, 0.04, 0.96)|18.30
5037|(0.01, 0.08, 0.91)|15.44
5038|(0.00, 0.23, 0.77)|16.92
5039|(0.06, 0.09, 0.85)|13.08
5040|(0.04, 0.14, 0.82)|13.69
5041|(0.13, 0.11, 0.76)|12.26
5042|(0.09, 0.21, 0.70)|14.79
5043|(0.12, 0.00, 0.88)|9.85
5044|(0.00, 0.14, 0.86)|252.37
5045|(0.05, 0.01, 0.94)|8.58
5046|(0.22, 0.08, 0.70)|9.56
5047|(0.16, 0.00, 0.84)|11.21
5048|(0.06, 0.01, 0.93)|8.82
5049|(0.18, 0.02, 0.80)|19.16
5050|(0.00, 0.38, 0.62)|15.32
5051|(0.10, 0.60, 0.30)|15.14
5052|(0.03, 0.07, 0.90)|10.74
5053|(0.00, 0.56, 0.44)|18.29
5055|(0.00, 0.09, 0.91)|11.25
5056|(0.04, 0.17, 0.79)|10.38
5057|(0.03, 0.03, 0.94)|13.60
5058|(0.00, 0.23, 0.77)|67.17
5059|(0.00, 1.00, 0.00)|150.45
5060|(0.00, 0.76, 0.24)|39.13
50601|(0.73, 0.00, 0.27)|8.18
5061|(0.00, 0.18, 0.82)|14.85
5062|(0.09, 0.04, 0.87)|15.56
5063|(0.00, 0.62, 0.38)|173.75
5065|(0.15, 0.02, 0.83)|12.80
5066|(0.15, 0.13, 0.72)|11.92
5067|(0.01, 0.05, 0.94)|24.01
5068|(0.00, 0.41, 0.59)|14.48
5069|(0.06, 0.16, 0.78)|14.24
5070|(0.10, 0.22, 0.68)|14.39
5071|(0.00, 0.13, 0.87)|18.83
5072|(0.00, 0.37, 0.63)|12.40
5073|(0.21, 0.09, 0.70)|10.53
5075|(0.02, 0.05, 0.93)|34.35
5076|(0.00, 0.08, 0.92)|15.46
5078|(0.08, 0.01, 0.91)|17.50
5079|(0.09, 0.13, 0.78)|16.00
5081|(0.14, 0.38, 0.48)|12.57
5082|(0.00, 0.65, 0.35)|17.80
5085|(0.11, 0.21, 0.68)|12.19
5086|(0.16, 0.21, 0.63)|54.36
5087|(0.00, 0.05, 0.95)|239.35
5088|(0.02, 0.17, 0.81)|10.50
5089|(0.00, 0.40, 0.60)|14.88
5090|(0.07, 0.04, 0.89)|13.71
5091|(0.01, 0.09, 0.90)|11.82
5092|(0.00, 0.26, 0.74)|19.91
5093|(0.11, 0.04, 0.85)|10.31
5094|(0.02, 0.01, 0.97)|9.87
5095|(0.00, 0.23, 0.77)|22.46
5097|(0.00, 0.52, 0.48)|13.34
5098|(0.01, 0.16, 0.83)|11.33
5099|(0.23, 0.68, 0.09)|9.37
5100|(0.00, 0.34, 0.66)|13.94
5102|(0.00, 0.12, 0.88)|9.15
5104|(0.50, 0.13, 0.37)|13.63
51601|(0.00, 0.01, 0.99)|10.79
5223|(0.00, 0.28, 0.72)|9.93
5224|(0.64, 0.25, 0.11)|21.75
5226|(0.87, 0.00, 0.13)|14.87
52803|(0.12, 0.00, 0.88)|27.15
54402|(0.00, 0.08, 0.92)|13.30
54403|(0.00, 0.25, 0.75)|10.37
5534|(0.00, 0.57, 0.43)|24.32
5535|(0.00, 0.22, 0.78)|11.06
57401|(0.35, 0.30, 0.35)|10.98
57402|(0.00, 1.00, 0.00)|283.70
57403|(0.32, 0.00, 0.68)|13.62
57601|(0.21, 0.24, 0.55)|13.40
58201|(0.29, 0.71, 0.00)|21.03
59002|(0.42, 0.00, 0.58)|19.71
5972|(0.50, 0.37, 0.13)|10.89
5973|(0.00, 0.28, 0.72)|13.07
5974|(0.44, 0.23, 0.33)|9.86
60002|(0.00, 0.41, 0.59)|30.13
60604|(0.04, 0.30, 0.66)|17.29
61001|(0.00, 0.18, 0.82)|12.91
62201|(0.00, 0.03, 0.97)|67.58
62403|(0.06, 0.24, 0.70)|14.87
62404|(0.00, 0.13, 0.87)|13.61
62405|(0.00, 0.53, 0.47)|33.34
62801|(0.02, 0.53, 0.45)|11.62
63601|(0.00, 0.00, 1.00)|13.41
63603|(0.30, 0.16, 0.54)|11.40
63604|(0.00, 0.06, 0.94)|8.62
63801|(0.99, 0.01, 0.00)|12.31
63802|(0.93, 0.01, 0.06)|11.38
63803|(0.93, 0.00, 0.07)|13.34
6394|(0.70, 0.15, 0.15)|22.50
6398|(0.00, 1.00, 0.00)|45.36
6399|(0.00, 0.16, 0.84)|9.97
6400|(0.22, 0.63, 0.15)|13.31
6405|(0.11, 0.03, 0.86)|7.32
6406|(0.47, 0.35, 0.18)|9.62
6416|(0.00, 0.39, 0.61)|14.47
6417|(0.15, 0.00, 0.85)|9.14
6418|(0.00, 0.84, 0.16)|12.06
6419|(0.10, 0.09, 0.81)|9.91
6420|(0.46, 0.16, 0.38)|15.40
64203|(0.39, 0.38, 0.23)|12.31
6421|(0.43, 0.09, 0.48)|18.70
6422|(0.23, 0.02, 0.75)|14.39
6423|(0.00, 0.25, 0.75)|12.55
6424|(0.00, 1.00, 0.00)|37.71
6425|(0.00, 0.32, 0.68)|21.53
6426|(0.17, 0.16, 0.67)|11.73
6427|(1.00, 0.00, 0.00)|151.70
6428|(0.48, 0.11, 0.41)|18.02
6429|(0.45, 0.26, 0.29)|11.14
6430|(0.65, 0.20, 0.15)|7.80
6431|(0.05, 0.41, 0.54)|11.88
6432|(0.63, 0.09, 0.28)|16.50
6433|(0.00, 1.00, 0.00)|51.29
6434|(0.15, 0.47, 0.38)|22.51
6435|(0.41, 0.59, 0.00)|20.36
6438|(0.00, 0.82, 0.18)|23.86
6439|(0.60, 0.00, 0.40)|19.80
64401|(0.00, 0.76, 0.24)|18.55
64402|(0.02, 0.05, 0.93)|9.73
64403|(0.00, 0.22, 0.78)|7.44
64404|(0.62, 0.00, 0.38)|10.83
64405|(0.00, 0.81, 0.19)|17.55
64406|(0.18, 0.14, 0.68)|30.11
6442|(0.62, 0.21, 0.17)|16.72
6443|(0.16, 0.41, 0.43)|16.44
6444|(0.00, 0.22, 0.78)|17.46
6446|(0.21, 0.44, 0.35)|11.41
6448|(0.00, 0.44, 0.56)|19.33
6450|(0.02, 0.08, 0.90)|120.47
6452|(0.08, 0.22, 0.70)|11.69
6453|(nan, nan, nan)|nan
6458|(0.00, 0.36, 0.64)|23.61
64601|(0.00, 0.12, 0.88)|8.54
6465|(0.08, 0.20, 0.72)|10.50
6467|(0.03, 0.11, 0.86)|12.07
6479|(0.41, 0.20, 0.39)|12.30
6480|(0.21, 0.09, 0.70)|10.23
64801|(0.43, 0.57, 0.00)|19.93
6481|(0.67, 0.06, 0.27)|18.11
6482|(0.09, 0.26, 0.65)|16.65
65401|(0.18, 0.00, 0.82)|7.24
65603|(0.19, 0.08, 0.73)|6.26
66201|(0.34, 0.00, 0.66)|10.63
66202|(0.00, 0.11, 0.89)|17.77
66208|(0.52, 0.48, 0.00)|13.49
66209|(0.00, 0.23, 0.77)|10.45
69201|(0.00, 0.05, 0.95)|9.68
69401|(0.00, 0.34, 0.66)|13.40
6986|(0.56, 0.00, 0.44)|7.37
7061|(0.17, 0.83, 0.00)|97.53
7064|(0.61, 0.20, 0.19)|25.40
7066|(0.41, 0.53, 0.06)|9.70
7067|(0.57, 0.06, 0.37)|16.91
7071|(0.00, 0.30, 0.70)|13.43
7073|(0.00, 0.74, 0.26)|106.15
7079|(0.44, 0.00, 0.56)|8.87
7080|(0.17, 0.01, 0.82)|7.26
7126|(0.09, 0.22, 0.69)|13.50
7131|(0.19, 0.14, 0.67)|8.96
7141|(0.00, 0.46, 0.54)|21.90
7144|(0.00, 0.05, 0.95)|918.59
7145|(0.48, 0.48, 0.04)|19.06
7146|(0.06, 0.14, 0.80)|13.41
7147|(0.00, 0.50, 0.50)|1251.61
7172|(0.10, 0.90, 0.00)|58.00
7192|(0.85, 0.15, 0.00)|15.92
7279|(0.14, 0.18, 0.68)|5.93
7283|(0.47, 0.39, 0.14)|13.38
7286|(0.37, 0.51, 0.12)|15.45
7287|(0.00, 0.00, 1.00)|39.77
7314|(0.61, 0.04, 0.35)|16.31
7315|(0.58, 0.00, 0.42)|8.70
7323|(0.00, 0.18, 0.82)|15.88
7324|(0.06, 0.19, 0.75)|10.70
7330|(0.75, 0.00, 0.25)|7.55
7339|(0.19, 0.62, 0.19)|14.99
7425|(0.19, 0.02, 0.79)|13.05
7426|(0.28, 0.12, 0.60)|12.13
7439|(0.75, 0.00, 0.25)|19.88
7608|(0.40, 0.35, 0.25)|17.72
7609|(0.61, 0.27, 0.12)|12.40
76802|(0.23, 0.32, 0.45)|18.39
78602|(0.59, 0.06, 0.35)|11.71
80001|(0.08, 0.13, 0.79)|15.10
8079|(0.00, 0.45, 0.55)|8.96
8159|(0.00, 0.16, 0.84)|14.34
8160|(0.16, 0.10, 0.74)|11.71
8174|(0.44, 0.19, 0.37)|11.94
8181|(0.00, 0.24, 0.76)|11.05
8214|(0.23, 0.77, 0.00)|30.28
8308|(0.47, 0.18, 0.35)|8.89
83602|(0.30, 0.45, 0.25)|10.50
83603|(0.00, 0.49, 0.51)|41.67
84401|(0.13, 0.12, 0.75)|15.21
84601|(0.01, 0.16, 0.83)|14.72
84802|(0.19, 0.04, 0.77)|11.58
85001|(0.09, 0.69, 0.22)|19.26
8654|(0.74, 0.19, 0.07)|32.34
8662|(0.20, 0.04, 0.76)|11.18
8663|(0.00, 0.19, 0.81)|14.34
8664|(0.00, 0.12, 0.88)|10.63
8697|(0.00, 0.00, 1.00)|37.00
8698|(0.00, 0.00, 1.00)|12.12
8714|(0.00, 0.32, 0.68)|18.29
8727|(0.27, 0.42, 0.31)|11.55
8729|(0.71, 0.07, 0.22)|16.65
8731|(0.51, 0.09, 0.40)|16.70
8734|(0.74, 0.26, 0.00)|25.19
8738|(0.29, 0.70, 0.01)|24.42
8740|(0.72, 0.27, 0.01)|39.15
8741|(0.69, 0.00, 0.31)|44.45
8742|(0.22, 0.54, 0.24)|16.95
8747|(0.47, 0.26, 0.27)|17.83
8750|(0.00, 0.49, 0.51)|147.27
8752|(0.21, 0.02, 0.77)|7.94
8754|(0.00, 1.00, 0.00)|40.90
8774|(0.00, 0.47, 0.53)|9.50
8782|(0.32, 0.09, 0.59)|11.90
8787|(1.00, 0.00, 0.00)|365.26
8788|(0.42, 0.28, 0.30)|15.72
8794|(0.38, 0.35, 0.27)|12.60
8796|(0.32, 0.30, 0.38)|10.94
8874|(0.00, 0.55, 0.45)|22.81
8899|(0.18, 0.18, 0.64)|9.21
8901|(0.93, 0.07, -0.00)|48.62
8903|(0.54, 0.26, 0.20)|11.91
8907|(0.14, 0.09, 0.77)|6.65
8911|(0.44, 0.00, 0.56)|9.58
8912|(0.04, 0.06, 0.90)|8.07
8932|(0.29, 0.13, 0.58)|8.52
8933|(0.00, 0.57, 0.43)|26.19
8934|(0.00, 0.37, 0.63)|11.73
8935|(0.57, 0.05, 0.38)|12.77
89402|(0.07, 0.39, 0.54)|15.87
8958|(0.26, 0.74, 0.00)|56.56
89601|(0.00, 0.19, 0.81)|18.29
8966|(0.00, 0.00, 1.00)|24.13
8971|(0.26, 0.28, 0.46)|18.41
89802|(0.00, 0.45, 0.55)|31.44
8996|(0.02, 0.08, 0.90)|8.27
90001|(0.39, 0.07, 0.54)|18.00
9040|(0.62, 0.00, 0.38)|13.29
90401|(0.41, 0.29, 0.30)|12.39
9041|(0.71, 0.29, 0.00)|15.72
9049|(0.46, 0.24, 0.30)|25.21
9075|(0.39, 0.36, 0.25)|19.48
9085|(0.74, 0.00, 0.26)|10.95
9086|(0.64, 0.07, 0.29)|10.99
91401|(0.03, 0.19, 0.78)|10.89
91802|(0.12, 0.88, 0.00)|69.62
9207|(0.53, 0.37, 0.10)|10.54
92201|(0.19, 0.04, 0.77)|9.71
92202|(0.35, 0.23, 0.42)|9.39
92203|(0.00, 0.25, 0.75)|8.60
9222|(0.29, 0.27, 0.44)|9.54
92401|(0.00, 0.11, 0.89)|298.01
92402|(0.07, 0.58, 0.35)|23.86
92403|(0.29, 0.44, 0.27)|23.03
92404|(0.00, 0.25, 0.75)|60.38
92405|(0.35, 0.61, 0.04)|16.10
92406|(0.00, 0.60, 0.40)|12.38
9241|(0.44, 0.21, 0.35)|8.48
9244|(0.16, 0.03, 0.81)|7.26
9245|(0.14, 0.15, 0.71)|9.58
9304|(0.06, 0.50, 0.44)|20.48
9307|(0.00, 0.28, 0.72)|19.99
9309|(0.06, 0.15, 0.79)|8.31
9310|(0.51, 0.05, 0.44)|9.25
9311|(0.06, 0.00, 0.94)|9.35
9312|(0.00, 0.09, 0.91)|9.70
9313|(0.00, 0.18, 0.82)|11.46
9314|(1.00, 0.00, 0.00)|1131.50
9315|(0.00, 0.19, 0.81)|10.56
9316|(0.00, 0.12, 0.88)|12.75
9317|(0.59, 0.22, 0.19)|8.99
9318|(0.00, 0.15, 0.85)|11.10
9319|(0.11, 0.10, 0.79)|11.30
9320|(0.14, 0.11, 0.75)|7.56
9321|(0.06, 0.08, 0.86)|8.74
9325|(0.30, 0.08, 0.62)|11.31
9333|(0.18, 0.11, 0.71)|8.40
9334|(0.00, 0.00, 1.00)|72.20
9335|(0.14, 0.13, 0.73)|9.49
9337|(0.00, 0.56, 0.44)|18.62
9338|(0.01, 0.63, 0.36)|44.48
9339|(0.00, 0.29, 0.71)|13.13
9340|(0.17, 0.14, 0.69)|9.81
9341|(0.00, 0.97, 0.03)|105.57
9342|(0.01, 0.01, 0.98)|11.83
9346|(0.26, 0.36, 0.38)|11.68
9353|(0.00, 0.01, 0.99)|8.59
9354|(0.54, 0.09, 0.37)|12.57
9378|(0.13, 0.27, 0.60)|10.74
9379|(0.05, 0.21, 0.74)|10.14
9385|(1.00, 0.00, 0.00)|48.48
94005|(0.87, 0.13, 0.00)|18.01
9404|(0.00, 0.63, 0.37)|11.81
9424|(0.00, 0.23, 0.77)|8.94
9426|(0.00, 0.11, 0.89)|14.96
9430|(0.76, 0.02, 0.22)|13.48
9431|(0.43, 0.11, 0.46)|8.94
94403|(0.06, 0.10, 0.84)|15.80
9465|(0.29, 0.00, 0.71)|84.56
9466|(0.45, 0.16, 0.39)|16.00
9467|(0.31, 0.04, 0.65)|13.38
9509|(0.00, 0.17, 0.83)|9.55
9511|(0.00, 0.00, 1.00)|8.07
9516|(0.37, 0.34, 0.29)|9.32
9521|(0.57, 0.43, 0.00)|16.07
9530|(0.00, 0.13, 0.87)|7.67
95805|(0.00, 0.04, 0.96)|9.13
9719|(0.07, 0.04, 0.89)|7.08
9720|(0.02, 0.00, 0.98)|8.00
9724|(0.79, 0.18, 0.03)|16.40
9745|(0.14, 0.00, 0.86)|8.82
9746|(0.42, 0.58, 0.00)|18.37
9748|(0.48, 0.19, 0.33)|10.50
9749|(0.00, 0.09, 0.91)|16.03
9750|(0.08, 0.02, 0.90)|10.23
9751|(0.00, 0.16, 0.84)|12.35
9753|(0.60, 0.27, 0.13)|13.03
9754|(0.00, 0.22, 0.78)|11.81
9755|(0.38, 0.26, 0.36)|9.06
9756|(0.00, 0.39, 0.61)|17.99
9811|(0.00, 0.72, 0.28)|11.29
9812|(0.21, 0.20, 0.59)|12.04
99602|(0.00, 0.07, 0.93)|12.18
