КССС|Веса|МАРЕ
3841|(0.17, 0.09, 0.74)|14.95
3842|(0.27, 0.02, 0.71)|16.74
3843|(0.14, 0.01, 0.85)|13.50
3844|(0.35, 0.14, 0.51)|16.20
3847|(0.50, 0.09, 0.41)|12.31
3848|(0.13, 0.09, 0.78)|13.56
3849|(0.08, 0.01, 0.91)|17.10
3852|(0.00, 0.92, 0.08)|26.69
3853|(0.01, 0.29, 0.70)|10.90
3854|(0.00, 0.05, 0.95)|14.01
3865|(0.00, 0.59, 0.41)|26.93
39201|(0.12, 0.52, 0.36)|17.30
39202|(1.00, 0.00, 0.00)|88.52
39206|(0.00, 0.09, 0.91)|9.93
39207|(0.44, 0.09, 0.47)|20.06
39208|(0.24, 0.15, 0.61)|9.65
39402|(0.04, 0.06, 0.90)|8.48
3941|(0.02, 0.21, 0.77)|13.21
3954|(0.01, 0.05, 0.94)|6.46
3955|(0.30, 0.16, 0.54)|9.35
3957|(0.00, 0.63, 0.37)|13.70
39601|(0.11, 0.14, 0.75)|9.83
39602|(0.54, 0.17, 0.29)|16.41
39603|(0.10, 0.06, 0.84)|15.39
39605|(0.00, 0.30, 0.70)|12.82
39606|(0.00, 0.29, 0.71)|47.44
3961|(0.77, 0.12, 0.11)|16.43
3962|(0.26, 0.43, 0.31)|22.27
3967|(0.04, 0.09, 0.87)|8.75
3972|(0.01, 0.19, 0.80)|12.85
3981|(0.00, 0.01, 0.99)|16.70
3982|(0.08, 0.11, 0.81)|8.69
3983|(0.00, 0.04, 0.96)|45.43
3984|(0.00, 0.11, 0.89)|10.94
3985|(0.00, 0.02, 0.98)|19.34
3986|(0.00, 0.00, 1.00)|16.88
3987|(0.00, 0.57, 0.43)|35.32
4078|(0.06, 0.03, 0.91)|9.85
4080|(0.09, 0.34, 0.57)|12.40
4085|(0.08, 0.20, 0.72)|15.85
4090|(0.11, 0.50, 0.39)|14.50
4121|(0.00, 0.17, 0.83)|13.81
4161|(0.47, 0.17, 0.36)|11.98
4168|(0.11, 0.29, 0.60)|10.47
4169|(0.16, 0.39, 0.45)|17.96
4170|(0.25, 0.24, 0.51)|15.28
4171|(0.12, 0.06, 0.82)|10.60
4172|(0.21, 0.42, 0.37)|18.28
4173|(0.77, 0.23, -0.00)|48.87
4174|(0.43, 0.00, 0.57)|130.03
4177|(0.00, 0.29, 0.71)|27.43
4178|(0.00, 0.36, 0.64)|16.73
4208|(0.00, 0.00, 1.00)|107.89
4214|(0.09, 0.20, 0.71)|15.26
4215|(0.79, 0.10, 0.11)|10.85
4216|(0.81, 0.07, 0.12)|17.61
4219|(0.00, 0.18, 0.82)|12.94
4224|(0.05, 0.02, 0.93)|10.15
4260|(0.00, 0.37, 0.63)|207.93
42601|(0.00, 0.55, 0.45)|16.68
42801|(0.37, 0.25, 0.38)|20.43
4318|(0.00, 0.61, 0.39)|14.72
44001|(0.05, 0.07, 0.88)|8.87
44002|(0.00, 0.10, 0.90)|9.41
45204|(0.00, 0.60, 0.40)|21.22
47401|(0.25, 0.06, 0.69)|11.89
49212|(0.05, 0.13, 0.82)|10.87
4999|(0.10, 0.13, 0.77)|16.03
5000|(0.11, 0.55, 0.34)|20.43
5001|(0.16, 0.07, 0.77)|13.56
5002|(0.28, 0.08, 0.64)|10.89
5005|(0.13, 0.36, 0.51)|10.38
5006|(0.28, 0.29, 0.43)|10.52
5007|(0.00, 0.29, 0.71)|24.61
5008|(0.25, 0.53, 0.22)|13.48
5009|(0.00, 0.61, 0.39)|23.13
5010|(0.11, 0.48, 0.41)|52.38
5012|(0.43, 0.00, 0.57)|28.10
5013|(0.24, 0.10, 0.66)|18.19
5014|(0.23, 0.43, 0.34)|8.88
5015|(0.11, 0.04, 0.85)|7.91
5016|(0.57, 0.08, 0.35)|14.66
5017|(0.45, 0.19, 0.36)|10.25
5018|(0.00, 0.99, 0.01)|56.49
5020|(0.05, 0.30, 0.65)|18.37
5021|(0.21, 0.44, 0.35)|31.38
5022|(0.00, 1.00, 0.00)|52.41
5023|(0.65, 0.00, 0.35)|91.63
5024|(0.00, 0.45, 0.55)|32.96
5025|(0.00, 0.87, 0.13)|84.59
5026|(0.03, 0.09, 0.88)|10.67
5027|(0.04, 0.12, 0.84)|9.71
5028|(0.00, 0.46, 0.54)|65.79
5029|(0.00, 0.49, 0.51)|23.48
5030|(0.09, 0.21, 0.70)|11.14
5031|(0.00, 0.10, 0.90)|14.65
5033|(0.00, 1.00, 0.00)|50.46
5034|(0.06, 0.00, 0.94)|12.95
5035|(0.00, 0.44, 0.56)|14.49
5036|(0.00, 0.10, 0.90)|18.16
5037|(0.00, 0.09, 0.91)|14.81
5038|(0.01, 0.15, 0.84)|15.43
5039|(0.08, 0.07, 0.85)|12.46
5040|(0.04, 0.11, 0.85)|12.72
5041|(0.10, 0.22, 0.68)|12.25
5042|(0.10, 0.18, 0.72)|13.60
5043|(0.09, 0.09, 0.82)|9.34
5044|(0.00, 0.15, 0.85)|209.93
5045|(0.06, 0.00, 0.94)|8.29
5046|(0.20, 0.01, 0.79)|9.71
5047|(0.17, 0.00, 0.83)|10.55
5048|(0.14, 0.00, 0.86)|48.73
5049|(0.17, 0.02, 0.81)|18.33
5050|(0.00, 0.37, 0.63)|15.49
5051|(0.06, 0.51, 0.43)|13.97
5052|(0.03, 0.06, 0.91)|11.22
5053|(0.00, 0.54, 0.46)|16.54
5055|(0.00, 0.06, 0.94)|10.53
5056|(0.08, 0.16, 0.76)|10.50
5057|(0.04, 0.01, 0.95)|13.03
5058|(0.00, 0.24, 0.76)|56.21
5059|(0.00, 1.00, 0.00)|207.58
5060|(0.00, 0.76, 0.24)|39.13
50601|(0.70, 0.00, 0.30)|8.39
5061|(0.00, 0.26, 0.74)|14.22
5062|(0.09, 0.02, 0.89)|15.21
5063|(0.00, 0.62, 0.38)|136.96
5065|(0.10, 0.02, 0.88)|14.16
5066|(0.19, 0.08, 0.73)|11.29
5067|(0.00, 0.06, 0.94)|34.64
5068|(0.00, 0.29, 0.71)|17.04
5069|(0.00, 0.25, 0.75)|25.15
5070|(0.10, 0.14, 0.76)|13.05
5071|(0.00, 0.18, 0.82)|21.98
5072|(0.00, 0.00, 1.00)|609.09
5073|(0.22, 0.06, 0.72)|9.93
5075|(0.00, 0.09, 0.91)|77.90
5076|(0.00, 0.07, 0.93)|14.32
5078|(0.09, 0.00, 0.91)|17.23
5079|(0.09, 0.15, 0.76)|15.05
5081|(0.09, 0.44, 0.47)|12.71
5082|(0.00, 0.62, 0.38)|18.94
5085|(0.12, 0.20, 0.68)|11.74
5086|(0.01, 0.33, 0.66)|49.10
5087|(0.00, 0.11, 0.89)|200.29
5088|(0.03, 0.14, 0.83)|9.89
5089|(0.00, 0.35, 0.65)|13.73
5090|(0.08, 0.02, 0.90)|12.85
5091|(0.02, 0.09, 0.89)|11.94
5092|(0.00, 0.25, 0.75)|18.18
5093|(0.14, 0.00, 0.86)|10.58
5094|(0.03, 0.02, 0.95)|9.85
5095|(0.00, 0.56, 0.44)|33.66
5097|(0.00, 0.50, 0.50)|13.00
5098|(0.02, 0.16, 0.82)|10.42
5099|(0.22, 0.63, 0.15)|8.74
5100|(0.09, 0.30, 0.61)|13.27
5102|(0.07, 0.15, 0.78)|9.72
5104|(0.48, 0.04, 0.48)|15.01
51601|(0.01, 0.02, 0.97)|10.67
5223|(0.01, 0.40, 0.59)|15.18
5224|(0.67, 0.07, 0.26)|20.18
5226|(0.86, 0.00, 0.14)|13.82
52803|(0.12, 0.00, 0.88)|27.15
54402|(0.00, 0.10, 0.90)|13.44
54403|(0.00, 0.22, 0.78)|10.10
5534|(0.00, 0.51, 0.49)|23.26
5535|(0.00, 0.26, 0.74)|11.49
57401|(0.32, 0.44, 0.24)|14.24
57402|(0.00, 1.00, 0.00)|240.46
57403|(0.30, 0.06, 0.64)|12.41
57601|(0.14, 0.33, 0.53)|13.69
58201|(0.27, 0.71, 0.02)|20.20
59002|(0.39, 0.00, 0.61)|19.13
5972|(0.56, 0.29, 0.15)|10.62
5973|(0.00, 0.23, 0.77)|13.60
5974|(0.45, 0.13, 0.42)|10.00
60002|(0.00, 0.39, 0.61)|29.03
60604|(0.00, 0.37, 0.63)|16.90
61001|(0.00, 0.16, 0.84)|12.85
62201|(0.00, 0.08, 0.92)|179.94
62403|(0.00, 0.29, 0.71)|74.70
62404|(0.01, 0.11, 0.88)|12.70
62405|(0.00, 0.52, 0.48)|30.90
62801|(0.06, 0.41, 0.53)|11.47
63601|(0.00, 0.00, 1.00)|13.41
63603|(0.30, 0.14, 0.56)|11.22
63604|(0.00, 0.04, 0.96)|8.23
63801|(0.96, 0.04, 0.00)|11.61
63802|(0.89, 0.00, 0.11)|11.60
63803|(0.91, 0.00, 0.09)|13.10
6394|(0.60, 0.05, 0.35)|21.58
6398|(0.00, 1.00, 0.00)|43.60
6399|(0.00, 0.17, 0.83)|10.66
6400|(0.24, 0.56, 0.20)|13.46
6405|(0.11, 0.13, 0.76)|7.65
6406|(0.32, 0.41, 0.27)|11.36
6416|(0.00, 0.42, 0.58)|14.99
6417|(0.15, 0.00, 0.85)|9.05
6418|(0.00, 1.00, 0.00)|1190.42
6419|(0.11, 0.12, 0.77)|9.98
6420|(0.44, 0.12, 0.44)|15.59
64203|(0.38, 0.24, 0.38)|11.47
6421|(0.39, 0.09, 0.52)|17.38
6422|(0.21, 0.06, 0.73)|13.53
6423|(0.00, 0.22, 0.78)|12.14
6424|(0.00, 1.00, 0.00)|33.12
6425|(0.00, 0.38, 0.62)|22.26
6426|(0.16, 0.08, 0.76)|11.66
6427|(1.00, 0.00, 0.00)|561.51
6428|(0.48, 0.18, 0.34)|16.10
6429|(0.43, 0.30, 0.27)|10.93
6430|(0.58, 0.12, 0.30)|7.64
6431|(0.08, 0.37, 0.55)|11.10
6432|(0.59, 0.12, 0.29)|20.48
6433|(0.00, 1.00, 0.00)|253.93
6434|(0.17, 0.39, 0.44)|21.68
6435|(0.28, 0.60, 0.12)|19.89
6438|(0.00, 0.78, 0.22)|21.79
6439|(0.53, 0.22, 0.25)|19.86
64401|(0.00, 0.64, 0.36)|17.29
64402|(0.00, 0.21, 0.79)|26.39
64403|(0.01, 0.26, 0.73)|7.97
64404|(0.61, 0.00, 0.39)|10.58
64405|(0.00, 0.69, 0.31)|15.69
64406|(0.18, 0.05, 0.77)|27.34
6442|(0.62, 0.21, 0.17)|15.57
6443|(0.14, 0.33, 0.53)|15.94
6444|(0.00, 0.35, 0.65)|18.77
6446|(0.13, 0.42, 0.45)|10.59
6448|(0.00, 0.40, 0.60)|17.84
6450|(0.01, 0.21, 0.78)|94.89
6452|(0.12, 0.09, 0.79)|10.93
6453|(0.00, 0.00, 1.00)|100.00
6458|(0.00, 0.15, 0.85)|48.85
64601|(0.00, 0.12, 0.88)|13.00
6465|(0.11, 0.20, 0.69)|12.29
6467|(0.06, 0.06, 0.88)|11.25
6479|(0.39, 0.11, 0.50)|11.85
6480|(0.22, 0.20, 0.58)|11.14
64801|(0.35, 0.48, 0.17)|19.80
6481|(0.67, 0.14, 0.19)|17.13
6482|(0.11, 0.27, 0.62)|17.94
65401|(0.18, 0.00, 0.82)|7.24
65603|(0.20, 0.10, 0.70)|7.79
66201|(0.34, 0.00, 0.66)|10.63
66202|(0.00, 0.18, 0.82)|15.68
66208|(0.43, 0.32, 0.25)|13.95
66209|(0.00, 0.23, 0.77)|9.77
69201|(0.00, 0.05, 0.95)|8.94
69401|(0.00, 0.34, 0.66)|12.50
6986|(0.52, 0.03, 0.45)|7.25
7061|(0.16, 0.84, 0.00)|86.28
7064|(0.61, 0.07, 0.32)|23.84
7066|(0.00, 0.52, 0.48)|637.49
7067|(0.55, 0.04, 0.41)|16.74
7071|(0.00, 0.31, 0.69)|16.95
7073|(0.00, 0.85, 0.15)|88.56
7079|(0.44, 0.00, 0.56)|8.62
7080|(0.17, 0.01, 0.82)|7.39
7126|(0.04, 0.17, 0.79)|12.17
7131|(0.16, 0.21, 0.63)|8.19
7141|(0.00, 0.53, 0.47)|19.51
7144|(0.00, 0.04, 0.96)|744.54
7145|(0.42, 0.38, 0.20)|19.11
7146|(0.03, 0.14, 0.83)|13.30
7147|(0.00, 0.49, 0.51)|1037.39
7172|(0.05, 0.95, 0.00)|53.71
7192|(0.91, 0.07, 0.02)|16.09
7279|(0.14, 0.19, 0.67)|8.15
7283|(0.43, 0.16, 0.41)|13.54
7286|(0.34, 0.45, 0.21)|15.23
7287|(0.00, 0.00, 1.00)|36.02
7314|(0.62, 0.20, 0.18)|15.51
7315|(0.57, 0.00, 0.43)|8.64
7323|(0.00, 0.13, 0.87)|14.25
7324|(0.09, 0.17, 0.74)|10.87
7330|(0.73, 0.00, 0.27)|7.69
7339|(0.17, 0.59, 0.24)|13.65
7425|(0.17, 0.04, 0.79)|13.04
7426|(0.25, 0.14, 0.61)|11.32
7439|(0.77, 0.00, 0.23)|19.26
7608|(0.33, 0.40, 0.27)|17.09
7609|(0.59, 0.26, 0.15)|12.12
76802|(0.31, 0.33, 0.36)|18.39
78602|(0.57, 0.03, 0.40)|11.25
80001|(0.07, 0.15, 0.78)|15.41
8079|(0.00, 0.45, 0.55)|9.28
8159|(0.00, 0.13, 0.87)|14.41
8160|(0.16, 0.11, 0.73)|11.60
8174|(0.45, 0.17, 0.38)|11.35
8181|(0.00, 0.23, 0.77)|16.19
8214|(0.23, 0.77, 0.00)|28.61
8308|(0.49, 0.19, 0.32)|21.34
83602|(0.16, 0.36, 0.48)|10.01
83603|(0.00, 0.37, 0.63)|35.92
84401|(0.16, 0.13, 0.71)|15.55
84601|(0.00, 0.14, 0.86)|14.00
84802|(0.12, 0.15, 0.73)|10.77
85001|(0.08, 0.68, 0.24)|17.39
8654|(0.78, 0.06, 0.16)|30.07
8662|(0.17, 0.07, 0.76)|10.27
8663|(0.00, 0.16, 0.84)|14.37
8664|(0.00, 0.22, 0.78)|11.67
8697|(0.00, 0.00, 1.00)|34.37
8698|(0.00, 0.00, 1.00)|11.33
8714|(0.00, 0.23, 0.77)|16.25
8727|(0.31, 0.48, 0.21)|11.67
8729|(0.69, 0.00, 0.31)|16.84
8731|(0.44, 0.02, 0.54)|28.46
8734|(0.72, 0.15, 0.13)|26.79
8738|(0.21, 0.52, 0.27)|23.35
8740|(0.67, 0.25, 0.08)|34.85
8741|(0.62, 0.00, 0.38)|43.80
8742|(0.24, 0.46, 0.30)|15.65
8747|(0.44, 0.15, 0.41)|18.00
8750|(0.00, 0.55, 0.45)|123.73
8752|(0.23, 0.01, 0.76)|10.81
8754|(0.00, 1.00, 0.00)|37.52
8774|(0.08, 0.38, 0.54)|8.85
8782|(0.34, 0.26, 0.40)|13.37
8787|(1.00, 0.00, 0.00)|296.00
8788|(0.40, 0.23, 0.37)|14.21
8794|(0.29, 0.51, 0.20)|12.94
8796|(0.26, 0.24, 0.50)|12.65
8874|(0.00, 0.69, 0.31)|25.07
8899|(0.21, 0.20, 0.59)|9.04
8901|(0.75, 0.17, 0.08)|46.05
8903|(0.50, 0.20, 0.30)|11.62
8907|(0.12, 0.17, 0.71)|13.59
8911|(0.41, 0.09, 0.50)|9.39
8912|(0.04, 0.10, 0.86)|7.84
8932|(0.28, 0.09, 0.63)|8.64
8933|(0.00, 0.57, 0.43)|24.72
8934|(0.00, 0.34, 0.66)|11.03
8935|(0.54, 0.05, 0.41)|12.28
89402|(0.07, 0.30, 0.63)|15.60
8958|(0.14, 0.80, 0.06)|54.29
89601|(0.00, 0.13, 0.87)|16.39
8966|(0.00, 0.00, 1.00)|22.88
8971|(0.18, 0.26, 0.56)|17.83
89802|(0.00, 0.37, 0.63)|28.56
8996|(0.04, 0.08, 0.88)|9.09
90001|(0.35, 0.05, 0.60)|17.11
9040|(0.62, 0.02, 0.36)|13.89
90401|(0.41, 0.29, 0.30)|11.80
9041|(0.72, 0.12, 0.16)|15.10
9049|(0.44, 0.38, 0.18)|23.66
9075|(0.37, 0.38, 0.25)|19.98
9085|(0.71, 0.04, 0.25)|10.83
9086|(0.65, 0.00, 0.35)|11.14
91401|(0.01, 0.20, 0.79)|10.32
91802|(0.02, 0.98, 0.00)|63.12
9207|(0.49, 0.24, 0.27)|9.90
92201|(0.19, 0.02, 0.79)|9.13
92202|(0.24, 0.16, 0.60)|9.38
92203|(0.05, 0.24, 0.71)|8.54
9222|(0.29, 0.20, 0.51)|9.06
92401|(0.00, 0.14, 0.86)|245.02
92402|(0.10, 0.34, 0.56)|22.36
92403|(0.22, 0.32, 0.46)|21.62
92404|(0.00, 0.22, 0.78)|50.88
92405|(0.19, 0.54, 0.27)|14.85
92406|(0.00, 0.55, 0.45)|11.76
9241|(0.41, 0.16, 0.43)|8.40
9244|(0.35, 0.00, 0.65)|236.86
9245|(0.13, 0.12, 0.75)|9.93
9304|(0.16, 0.57, 0.27)|23.12
9307|(0.00, 0.25, 0.75)|23.21
9309|(0.07, 0.14, 0.79)|11.44
9310|(0.52, 0.12, 0.36)|10.79
9311|(0.08, 0.00, 0.92)|8.66
9312|(0.00, 0.10, 0.90)|9.20
9313|(0.00, 0.12, 0.88)|10.54
9314|(1.00, 0.00, 0.00)|905.13
9315|(0.00, 0.16, 0.84)|10.04
9316|(0.00, 0.05, 0.95)|11.86
9317|(0.57, 0.11, 0.32)|8.71
9318|(0.00, 0.08, 0.92)|10.34
9319|(0.11, 0.16, 0.73)|11.00
9320|(0.10, 0.11, 0.79)|7.81
9321|(0.07, 0.13, 0.80)|8.85
9325|(0.30, 0.00, 0.70)|21.16
9333|(0.07, 0.08, 0.85)|8.47
9334|(0.00, 0.00, 1.00)|62.23
9335|(0.13, 0.17, 0.70)|9.18
9337|(0.00, 0.53, 0.47)|17.39
9338|(0.07, 0.61, 0.32)|37.35
9339|(0.00, 1.00, 0.00)|1342.85
9340|(0.06, 0.15, 0.79)|9.53
9341|(0.00, 0.97, 0.03)|105.57
9342|(0.01, 0.03, 0.96)|11.87
9346|(0.22, 0.20, 0.58)|10.79
9353|(0.00, 0.01, 0.99)|9.13
9354|(0.52, 0.11, 0.37)|12.20
9378|(0.05, 0.19, 0.76)|10.93
9379|(0.10, 0.26, 0.64)|11.90
9385|(1.00, 0.00, 0.00)|46.60
94005|(0.88, 0.06, 0.06)|17.03
9404|(0.00, 0.44, 0.56)|11.31
9424|(0.00, 0.24, 0.76)|9.30
9426|(0.00, 0.08, 0.92)|13.77
9430|(0.75, 0.00, 0.25)|14.58
9431|(0.39, 0.08, 0.53)|8.90
94403|(0.06, 0.06, 0.88)|14.08
9465|(0.24, 0.00, 0.76)|73.65
9466|(0.38, 0.03, 0.59)|15.42
9467|(0.29, 0.03, 0.68)|13.00
9509|(0.00, 0.19, 0.81)|9.79
9511|(0.00, 0.00, 1.00)|9.68
9516|(0.30, 0.25, 0.45)|9.73
9521|(0.53, 0.43, 0.04)|16.75
9530|(0.00, 0.00, 1.00)|1196.61
95805|(0.01, 0.04, 0.95)|8.72
9719|(0.00, 0.09, 0.91)|357.35
9720|(0.04, 0.01, 0.95)|7.72
9724|(0.80, 0.08, 0.12)|17.81
9745|(0.12, 0.04, 0.84)|9.02
9746|(0.41, 0.29, 0.30)|17.39
9748|(0.46, 0.13, 0.41)|10.41
9749|(0.00, 0.06, 0.94)|15.80
9750|(0.08, 0.03, 0.89)|12.94
9751|(0.00, 0.03, 0.97)|16.57
9753|(0.55, 0.26, 0.19)|12.56
9754|(0.00, 0.24, 0.76)|23.70
9755|(0.37, 0.22, 0.41)|8.95
9756|(0.00, 0.42, 0.58)|21.31
9811|(0.00, 0.64, 0.36)|11.10
9812|(0.21, 0.20, 0.59)|12.07
99602|(0.01, 0.09, 0.90)|11.63
