КССС|Веса|МАРЕ
3836|(0.00, 0.21, 0.79)|9.24
3839|(0.17, 0.14, 0.69)|11.59
3840|(0.50, 0.18, 0.32)|14.53
3841|(0.14, 0.14, 0.72)|15.77
3842|(0.27, 0.08, 0.65)|16.86
3843|(0.20, 0.16, 0.64)|14.01
3844|(0.36, 0.18, 0.46)|16.77
3847|(0.50, 0.15, 0.35)|12.74
3848|(0.13, 0.20, 0.67)|14.20
3849|(0.07, 0.03, 0.90)|17.94
3852|(0.00, 0.91, 0.09)|26.31
3853|(0.00, 0.32, 0.68)|11.31
3854|(0.00, 0.04, 0.96)|14.12
3865|(0.00, 0.60, 0.40)|26.70
39201|(0.11, 0.51, 0.38)|16.93
39202|(1.00, 0.00, 0.00)|87.00
39206|(0.00, 0.08, 0.92)|9.94
39207|(0.44, 0.07, 0.49)|19.75
39208|(0.24, 0.16, 0.60)|9.43
39402|(0.04, 0.06, 0.90)|8.82
3941|(0.06, 0.13, 0.81)|19.98
3954|(0.01, 0.06, 0.93)|6.37
3955|(0.31, 0.11, 0.58)|9.50
3957|(0.00, 0.62, 0.38)|14.07
39601|(0.11, 0.15, 0.74)|9.70
39602|(0.54, 0.18, 0.28)|16.41
39603|(0.12, 0.08, 0.80)|15.28
39605|(0.00, 0.28, 0.72)|12.40
39606|(0.00, 0.28, 0.72)|46.30
3961|(0.79, 0.10, 0.11)|16.36
3962|(0.24, 0.43, 0.33)|23.14
3967|(0.04, 0.10, 0.86)|8.67
3972|(0.02, 0.22, 0.76)|12.94
3981|(0.00, 0.01, 0.99)|16.53
3982|(0.07, 0.10, 0.83)|8.53
3983|(0.00, 0.04, 0.96)|44.89
3984|(0.00, 0.11, 0.89)|10.58
3985|(0.00, 0.02, 0.98)|18.90
3986|(0.00, 0.00, 1.00)|16.49
3987|(0.00, 0.56, 0.44)|34.53
4078|(0.06, 0.04, 0.90)|9.80
4080|(0.08, 0.33, 0.59)|12.14
4085|(0.00, 0.00, 1.00)|39.83
4090|(0.13, 0.50, 0.37)|14.21
4121|(0.00, 0.17, 0.83)|13.42
4161|(0.47, 0.17, 0.36)|11.79
4168|(0.11, 0.25, 0.64)|10.31
4169|(0.18, 0.36, 0.46)|17.69
4170|(0.24, 0.20, 0.56)|15.03
4171|(0.11, 0.07, 0.82)|10.38
4172|(0.25, 0.34, 0.41)|18.03
4173|(0.72, 0.27, 0.01)|47.52
4174|(0.43, 0.00, 0.57)|125.77
4177|(0.00, 0.28, 0.72)|26.50
4178|(0.00, 0.36, 0.64)|16.50
4208|(0.00, 0.00, 1.00)|103.67
4214|(0.08, 0.17, 0.75)|15.36
4215|(0.80, 0.10, 0.10)|10.85
4216|(0.79, 0.08, 0.13)|17.78
4219|(0.00, 1.00, 0.00)|94.92
4224|(0.06, 0.03, 0.91)|9.89
4260|(0.00, 0.37, 0.63)|198.56
42601|(0.00, 0.49, 0.51)|17.63
42801|(0.47, 0.20, 0.33)|29.46
4318|(0.00, 0.60, 0.40)|14.46
44001|(0.06, 0.07, 0.87)|9.01
44002|(0.00, 0.07, 0.93)|9.22
45204|(0.00, 0.62, 0.38)|21.37
47401|(0.25, 0.04, 0.71)|11.79
49212|(0.05, 0.12, 0.83)|10.58
4999|(0.10, 0.18, 0.72)|15.89
5000|(0.11, 0.53, 0.36)|19.81
5001|(0.16, 0.05, 0.79)|13.28
5002|(0.27, 0.08, 0.65)|10.99
5005|(0.13, 0.31, 0.56)|11.27
5006|(0.27, 0.28, 0.45)|10.43
5007|(0.00, 0.20, 0.80)|24.04
5008|(0.23, 0.49, 0.28)|13.42
5009|(0.00, 0.61, 0.39)|22.77
5010|(0.04, 0.50, 0.46)|55.58
5012|(0.51, 0.00, 0.49)|27.37
5013|(0.24, 0.10, 0.66)|17.93
5014|(0.23, 0.40, 0.37)|8.98
5015|(0.11, 0.02, 0.87)|7.76
5016|(0.61, 0.05, 0.34)|14.56
5017|(0.46, 0.18, 0.36)|10.19
5018|(0.00, 0.99, 0.01)|54.12
5020|(0.06, 0.27, 0.67)|18.13
5021|(0.21, 0.42, 0.37)|30.49
5022|(0.00, 1.00, 0.00)|50.41
5023|(0.67, 0.00, 0.33)|88.46
5024|(0.00, 0.45, 0.55)|31.96
5025|(0.00, 0.87, 0.13)|85.90
5026|(0.04, 0.10, 0.86)|10.52
5027|(0.04, 0.15, 0.81)|9.60
5028|(0.00, 0.45, 0.55)|63.28
5029|(0.00, 0.48, 0.52)|22.66
5030|(0.11, 0.23, 0.66)|11.41
5031|(0.00, 0.10, 0.90)|14.25
5033|(0.00, 1.00, 0.00)|52.85
5034|(0.06, 0.00, 0.94)|12.68
5035|(0.00, 0.43, 0.57)|14.02
5036|(0.00, 0.16, 0.84)|18.44
5037|(0.01, 0.10, 0.89)|14.79
5038|(0.02, 0.15, 0.83)|15.22
5039|(0.08, 0.06, 0.86)|12.44
5040|(0.05, 0.09, 0.86)|12.47
5041|(0.09, 0.23, 0.68)|11.98
5042|(0.12, 0.17, 0.71)|13.31
5043|(0.07, 0.09, 0.84)|9.42
5044|(0.00, 0.11, 0.89)|200.65
5045|(0.08, 0.00, 0.92)|8.19
5046|(0.21, 0.05, 0.74)|9.67
5047|(0.17, 0.00, 0.83)|10.32
5048|(0.14, 0.01, 0.85)|46.95
5049|(0.17, 0.02, 0.81)|17.94
5050|(0.00, 0.34, 0.66)|15.29
5051|(0.04, 0.51, 0.45)|13.59
5052|(0.04, 0.07, 0.89)|11.01
5053|(0.00, 0.54, 0.46)|16.48
5055|(0.01, 0.05, 0.94)|10.46
5056|(0.09, 0.15, 0.76)|10.28
5057|(0.06, 0.02, 0.92)|13.21
5058|(0.00, 0.27, 0.73)|54.24
5059|(0.00, 1.00, 0.00)|178.17
5060|(0.00, 0.76, 0.24)|39.13
50601|(0.71, 0.00, 0.29)|8.69
5061|(0.00, 0.24, 0.76)|13.79
5062|(0.09, 0.05, 0.86)|15.42
5063|(0.00, 0.62, 0.38)|129.92
5065|(0.10, 0.00, 0.90)|14.38
5066|(0.20, 0.08, 0.72)|11.07
5067|(0.00, 0.08, 0.92)|33.71
5068|(0.00, 0.29, 0.71)|16.65
5069|(0.00, 0.26, 0.74)|24.37
5070|(0.11, 0.14, 0.75)|12.86
5071|(0.00, 0.18, 0.82)|21.58
5072|(0.00, 0.00, 1.00)|581.64
5073|(0.23, 0.07, 0.70)|9.84
5075|(0.00, 0.10, 0.90)|92.10
5076|(0.01, 0.08, 0.91)|14.22
5078|(0.08, 0.02, 0.90)|16.82
5079|(0.11, 0.15, 0.74)|14.81
5081|(0.15, 0.42, 0.43)|12.53
5082|(0.00, 0.52, 0.48)|18.81
5085|(0.14, 0.19, 0.67)|11.51
5086|(0.00, 0.34, 0.66)|47.81
5087|(0.00, 0.14, 0.86)|191.84
5088|(0.06, 0.14, 0.80)|9.90
5089|(0.00, 0.35, 0.65)|13.66
5090|(0.07, 0.02, 0.91)|12.56
5091|(0.05, 0.12, 0.83)|12.03
5092|(0.00, 0.24, 0.76)|17.94
5093|(0.15, 0.01, 0.84)|10.86
5094|(0.06, 0.03, 0.91)|9.79
5095|(0.00, 0.54, 0.46)|33.68
5097|(0.00, 0.49, 0.51)|12.72
5098|(0.02, 0.15, 0.83)|10.22
5099|(0.22, 0.61, 0.17)|8.70
5100|(0.11, 0.30, 0.59)|13.02
5102|(0.06, 0.15, 0.79)|9.95
5104|(0.46, 0.03, 0.51)|14.85
51601|(0.01, 0.02, 0.97)|10.46
5223|(0.00, 0.44, 0.56)|16.28
5224|(0.66, 0.09, 0.25)|19.66
5226|(0.86, 0.00, 0.14)|13.57
52803|(0.12, 0.00, 0.88)|27.15
54402|(0.00, 0.10, 0.90)|13.07
54403|(0.00, 0.22, 0.78)|9.93
5534|(0.00, 0.50, 0.50)|23.14
5535|(0.00, 0.26, 0.74)|11.42
57401|(0.29, 0.53, 0.18)|14.53
57402|(0.00, 1.00, 0.00)|230.44
57403|(0.28, 0.04, 0.68)|12.25
57601|(0.18, 0.31, 0.51)|13.61
58201|(0.25, 0.68, 0.07)|21.03
59002|(0.39, 0.00, 0.61)|18.65
5972|(0.60, 0.29, 0.11)|10.74
5973|(0.00, 0.29, 0.71)|14.39
5974|(0.46, 0.15, 0.39)|10.34
60002|(0.00, 0.38, 0.62)|28.68
60604|(0.00, 0.34, 0.66)|16.39
61001|(0.00, 0.16, 0.84)|12.80
62201|(0.00, 0.06, 0.94)|225.05
62403|(0.00, 0.28, 0.72)|71.68
62404|(0.04, 0.11, 0.85)|12.72
62405|(0.00, 0.51, 0.49)|29.99
62801|(0.06, 0.41, 0.53)|11.37
63601|(0.00, 0.00, 1.00)|13.41
63603|(0.31, 0.13, 0.56)|11.55
63604|(0.00, 0.05, 0.95)|8.06
63801|(0.95, 0.03, 0.02)|11.55
63802|(0.92, 0.00, 0.08)|11.68
63803|(0.95, 0.00, 0.05)|13.88
6394|(0.60, 0.05, 0.35)|21.81
6398|(0.00, 1.00, 0.00)|42.79
6399|(0.00, 0.17, 0.83)|10.53
6400|(0.26, 0.50, 0.24)|13.41
6405|(0.11, 0.13, 0.76)|7.56
6406|(0.28, 0.43, 0.29)|11.82
6416|(0.00, 0.43, 0.57)|14.56
6417|(0.14, 0.00, 0.86)|9.05
6418|(0.00, 1.00, 0.00)|1140.41
6419|(0.12, 0.10, 0.78)|9.85
6420|(0.44, 0.12, 0.44)|15.59
64203|(0.38, 0.20, 0.42)|11.29
6421|(0.39, 0.08, 0.53)|17.07
6422|(0.21, 0.05, 0.74)|13.55
6423|(0.00, 0.23, 0.77)|12.15
6424|(0.00, 1.00, 0.00)|30.88
6425|(0.00, 0.38, 0.62)|22.18
6426|(0.16, 0.10, 0.74)|11.64
6427|(1.00, 0.00, 0.00)|508.47
6428|(0.47, 0.16, 0.37)|15.84
6429|(0.43, 0.31, 0.26)|10.80
6430|(0.57, 0.12, 0.31)|7.68
6431|(0.09, 0.36, 0.55)|10.87
6432|(0.58, 0.12, 0.30)|19.85
6433|(0.00, 1.00, 0.00)|244.33
6434|(0.17, 0.26, 0.57)|21.27
6435|(0.28, 0.59, 0.13)|19.60
6438|(0.00, 0.77, 0.23)|21.23
6439|(0.49, 0.25, 0.26)|19.71
64401|(0.00, 0.61, 0.39)|24.49
64402|(0.01, 0.20, 0.79)|25.57
64403|(0.02, 0.28, 0.70)|7.98
64404|(0.62, 0.00, 0.38)|10.82
64405|(0.00, 0.62, 0.38)|15.37
64406|(0.18, 0.03, 0.79)|26.67
6442|(0.60, 0.22, 0.18)|15.52
6443|(0.07, 0.33, 0.60)|16.12
6444|(0.00, 0.34, 0.66)|18.62
6446|(0.12, 0.42, 0.46)|10.55
6448|(0.00, 0.40, 0.60)|17.74
6450|(0.00, 0.36, 0.64)|89.85
6452|(0.11, 0.12, 0.77)|10.66
6453|(0.00, 0.00, 1.00)|100.00
6458|(0.00, 0.08, 0.92)|77.98
64601|(0.00, 0.11, 0.89)|13.70
6465|(0.10, 0.21, 0.69)|12.57
6467|(0.06, 0.06, 0.88)|11.04
6479|(0.40, 0.10, 0.50)|11.77
6480|(0.20, 0.20, 0.60)|10.94
64801|(0.37, 0.49, 0.14)|20.13
6481|(0.67, 0.15, 0.18)|17.06
6482|(0.09, 0.23, 0.68)|17.42
65401|(0.18, 0.00, 0.82)|7.24
65603|(0.20, 0.12, 0.68)|8.09
66201|(0.34, 0.00, 0.66)|10.63
66202|(0.00, 0.18, 0.82)|15.28
66208|(0.43, 0.32, 0.25)|14.08
66209|(0.00, 0.19, 0.81)|9.53
69201|(0.00, 0.05, 0.95)|8.99
69401|(0.00, 0.32, 0.68)|12.21
6986|(0.51, 0.04, 0.45)|7.23
7061|(0.17, 0.83, 0.00)|83.99
7064|(0.63, 0.05, 0.32)|24.72
7066|(0.00, 0.52, 0.48)|609.83
7067|(0.55, 0.02, 0.43)|21.35
7071|(0.00, 0.30, 0.70)|16.54
7073|(0.00, 0.85, 0.15)|84.97
7079|(0.44, 0.00, 0.56)|8.44
7080|(0.17, 0.00, 0.83)|7.35
7126|(0.01, 0.18, 0.81)|11.86
7131|(0.15, 0.23, 0.62)|8.10
7141|(0.00, 0.50, 0.50)|18.98
7144|(0.00, 0.03, 0.97)|708.81
7145|(0.42, 0.38, 0.20)|18.86
7146|(0.03, 0.13, 0.84)|12.99
7147|(0.00, 0.49, 0.51)|987.71
7172|(0.04, 0.95, 0.01)|52.79
7192|(0.87, 0.13, 0.00)|16.32
7279|(0.14, 0.21, 0.65)|8.30
7283|(0.41, 0.20, 0.39)|13.79
7286|(0.34, 0.44, 0.22)|14.60
7287|(0.00, 0.00, 1.00)|34.74
7314|(0.60, 0.21, 0.19)|15.26
7315|(0.56, 0.00, 0.44)|8.49
7323|(0.00, 0.13, 0.87)|14.07
7324|(0.06, 0.19, 0.75)|10.81
7330|(0.74, 0.00, 0.26)|7.56
7339|(0.19, 0.55, 0.26)|13.47
7425|(0.18, 0.00, 0.82)|12.72
7426|(0.24, 0.12, 0.64)|11.28
7439|(0.79, 0.00, 0.21)|19.89
7608|(0.29, 0.38, 0.33)|16.72
7609|(0.56, 0.27, 0.17)|12.01
76802|(0.33, 0.26, 0.41)|17.80
78602|(0.59, 0.00, 0.41)|11.24
80001|(0.09, 0.14, 0.77)|15.15
8079|(0.00, 0.43, 0.57)|9.20
8159|(0.00, 0.14, 0.86)|14.53
8160|(0.17, 0.08, 0.75)|11.39
8174|(0.47, 0.17, 0.36)|11.52
8181|(0.00, 0.23, 0.77)|15.86
8214|(0.24, 0.76, 0.00)|28.43
8308|(0.49, 0.19, 0.32)|20.75
83602|(0.00, 0.36, 0.64)|243.69
83603|(0.00, 0.37, 0.63)|34.63
84401|(0.16, 0.14, 0.70)|15.64
84601|(0.00, 0.13, 0.87)|13.57
84802|(0.14, 0.18, 0.68)|10.70
85001|(0.08, 0.68, 0.24)|16.87
8654|(0.79, 0.06, 0.15)|29.27
8662|(0.17, 0.06, 0.77)|10.12
8663|(0.00, 0.15, 0.85)|13.98
8664|(0.00, 0.22, 0.78)|11.52
8697|(0.00, 0.00, 1.00)|33.56
8698|(0.00, 0.00, 1.00)|11.07
8714|(0.00, 0.20, 0.80)|15.91
8727|(0.31, 0.48, 0.21)|11.57
8729|(0.68, 0.00, 0.32)|16.66
8731|(0.46, 0.00, 0.54)|28.90
8734|(0.82, 0.11, 0.07)|27.77
8738|(0.18, 0.50, 0.32)|22.83
8740|(0.68, 0.23, 0.09)|33.80
8741|(0.69, 0.00, 0.31)|43.12
8742|(0.25, 0.42, 0.33)|15.26
8747|(0.47, 0.11, 0.42)|17.56
8750|(0.00, 0.49, 0.51)|118.65
8752|(0.23, 0.02, 0.75)|10.73
8754|(0.00, 1.00, 0.00)|36.99
8774|(0.07, 0.34, 0.59)|8.69
8782|(0.32, 0.30, 0.38)|13.76
8787|(1.00, 0.00, 0.00)|282.12
8788|(0.41, 0.22, 0.37)|13.93
8794|(0.27, 0.46, 0.27)|12.77
8796|(0.23, 0.24, 0.53)|12.38
8874|(0.00, 0.64, 0.36)|24.65
8899|(0.20, 0.21, 0.59)|8.91
8901|(0.70, 0.27, 0.03)|45.21
8903|(0.50, 0.21, 0.29)|11.44
8907|(0.12, 0.16, 0.72)|13.81
8911|(0.36, 0.13, 0.51)|9.59
8912|(0.05, 0.10, 0.85)|7.69
8932|(0.27, 0.07, 0.66)|8.57
8933|(0.00, 0.62, 0.38)|24.78
8934|(0.00, 0.34, 0.66)|10.88
8935|(0.51, 0.07, 0.42)|12.17
89402|(0.12, 0.31, 0.57)|15.34
8958|(0.10, 0.80, 0.10)|53.64
89601|(0.00, 0.12, 0.88)|15.88
8966|(0.00, 0.00, 1.00)|22.18
8971|(0.18, 0.25, 0.57)|17.91
89802|(0.00, 0.34, 0.66)|27.60
8996|(0.05, 0.11, 0.84)|9.13
90001|(1.00, 0.00, 0.00)|177.38
9040|(0.60, 0.06, 0.34)|13.69
90401|(0.36, 0.30, 0.34)|11.63
9041|(0.72, 0.12, 0.16)|15.08
9049|(0.44, 0.38, 0.18)|23.15
9075|(0.37, 0.33, 0.30)|19.61
9085|(0.68, 0.05, 0.27)|10.65
9086|(0.66, 0.00, 0.34)|11.06
91401|(0.01, 0.19, 0.80)|10.03
91802|(0.00, 0.98, 0.02)|61.45
9207|(0.47, 0.25, 0.28)|9.76
92201|(0.19, 0.02, 0.79)|9.05
92202|(0.22, 0.19, 0.59)|9.24
92203|(0.03, 0.25, 0.72)|8.74
9222|(0.28, 0.20, 0.52)|8.83
92401|(0.00, 0.13, 0.87)|233.91
92402|(0.15, 0.32, 0.53)|22.12
92403|(0.22, 0.32, 0.46)|21.27
92404|(0.00, 0.22, 0.78)|49.02
92405|(0.18, 0.54, 0.28)|14.66
92406|(0.00, 0.50, 0.50)|11.62
9241|(0.86, 0.00, 0.14)|72.00
9244|(0.35, 0.00, 0.65)|237.35
9245|(0.13, 0.07, 0.80)|9.72
9304|(0.17, 0.56, 0.27)|23.21
9307|(0.00, 0.25, 0.75)|23.21
9309|(0.07, 0.12, 0.81)|11.15
9310|(0.52, 0.11, 0.37)|10.81
9311|(0.08, 0.00, 0.92)|8.52
9312|(0.00, 0.09, 0.91)|9.20
9313|(0.00, 0.12, 0.88)|10.37
9314|(1.00, 0.00, 0.00)|858.60
9315|(0.02, 0.16, 0.82)|9.91
9316|(0.00, 0.05, 0.95)|11.67
9317|(0.57, 0.11, 0.32)|8.64
9318|(0.00, 0.09, 0.91)|10.06
9319|(0.11, 0.14, 0.75)|10.82
9320|(0.13, 0.09, 0.78)|7.63
9321|(0.07, 0.13, 0.80)|8.72
9325|(0.29, 0.00, 0.71)|20.63
9333|(0.07, 0.11, 0.82)|8.19
9334|(0.00, 0.00, 1.00)|59.92
9335|(0.13, 0.17, 0.70)|9.33
9337|(0.00, 0.56, 0.44)|17.37
9338|(0.07, 0.60, 0.33)|35.99
9339|(0.00, 1.00, 0.00)|1324.15
9340|(0.04, 0.16, 0.80)|9.41
9341|(0.00, 0.97, 0.03)|105.57
9342|(0.01, 0.02, 0.97)|11.68
9346|(0.23, 0.20, 0.57)|10.55
9353|(0.00, 0.01, 0.99)|8.90
9354|(0.48, 0.11, 0.41)|11.90
9378|(0.03, 0.21, 0.76)|10.86
9379|(0.10, 0.38, 0.52)|12.34
9385|(1.00, 0.00, 0.00)|47.86
94005|(0.89, 0.07, 0.04)|16.62
9404|(0.00, 0.41, 0.59)|11.19
9424|(0.00, 0.24, 0.76)|9.19
9426|(0.00, 0.08, 0.92)|13.47
9430|(0.77, 0.00, 0.23)|15.60
9431|(0.37, 0.08, 0.55)|8.76
94403|(0.06, 0.03, 0.91)|13.45
9465|(0.21, 0.00, 0.79)|71.16
9466|(0.38, 0.03, 0.59)|15.51
9467|(0.30, 0.03, 0.67)|12.83
9509|(0.00, 0.19, 0.81)|9.65
9511|(0.00, 0.00, 1.00)|9.69
9516|(0.29, 0.27, 0.44)|9.68
9521|(0.53, 0.40, 0.07)|16.38
9530|(0.00, 0.00, 1.00)|1119.87
95805|(0.01, 0.04, 0.95)|8.53
9719|(0.00, 0.10, 0.90)|341.92
9720|(0.04, 0.02, 0.94)|7.64
9724|(0.81, 0.09, 0.10)|18.49
9745|(0.12, 0.03, 0.85)|8.89
9746|(0.40, 0.29, 0.31)|16.86
9748|(0.44, 0.11, 0.45)|10.32
9749|(0.00, 0.09, 0.91)|15.92
9750|(0.07, 0.03, 0.90)|12.82
9751|(0.00, 0.06, 0.94)|16.92
9753|(0.52, 0.25, 0.23)|12.24
9754|(0.00, 0.26, 0.74)|23.45
9755|(0.36, 0.26, 0.38)|8.75
9756|(0.00, 0.50, 0.50)|22.94
9811|(0.00, 0.63, 0.37)|10.86
9812|(0.21, 0.16, 0.63)|11.81
99602|(0.01, 0.08, 0.91)|11.35
